Date_month,SP500_monthly_return,SP500_volatility,YOY_inflation,Inflation_volatility,Inflation_suprise,Inflation_lag,Volatility_lag,Surprise_lag
2010-06,-10.941896741102623,5.16862361739769,1.1215605940686346,1.765566131498569,-1.6784394059313652,2.0035489292185784,1.878410232696038,-1.1964510707814218
2010-07,-4.047778334140515,5.311466239400503,1.3407784804820986,1.4985750076388458,-1.3592215195179016,1.1215605940686346,1.765566131498569,-1.6784394059313652
2010-08,9.586613459851014,5.446759646820018,1.1501775395112481,1.2246202978080978,-1.549822460488752,1.3407784804820986,1.4985750076388458,-1.3592215195179016
2010-09,-4.047567804342275,5.635919168765832,1.1183122472331806,0.8440737594447588,-1.0816877527668196,1.1501775395112481,1.2246202978080978,-1.549822460488752
2010-10,6.104837477637751,5.80811227223726,1.166695148931458,0.6204427046418962,-1.533304851068542,1.1183122472331806,0.8440737594447588,-1.0816877527668196
2010-11,3.3274021996596805,5.845355905374553,1.0845447766003455,0.6548148093441029,-1.9154552233996545,1.166695148931458,0.6204427046418962,-1.533304851068542
2010-12,1.8313329604374817,5.628687056434784,1.4377930222179278,0.5671944633380583,-1.5622069777820722,1.0845447766003455,0.6548148093441029,-1.9154552233996545
2011-01,5.455740691539834,5.776605239125162,1.700783491502985,0.47774912826109167,-1.699216508497015,1.4377930222179278,0.5671944633380583,-1.5622069777820722
2011-02,2.808460836426433,5.570177102841277,2.1248981733331447,0.4748466856669948,-1.2751018266668552,1.700783491502985,0.47774912826109167,-1.699216508497015
2011-03,-0.09636122932730956,5.586876919366938,2.619241510354117,0.527814785441517,-1.9807584896458827,2.1248981733331447,0.4748466856669948,-1.2751018266668552
2011-04,1.996438802013371,5.440124878647709,3.07723444478687,0.6628794629273889,-1.5227655552131298,2.619241510354117,0.527814785441517,-1.9807584896458827
2011-05,2.162242536785956,5.441862445733191,3.458971880896507,0.8404031233793317,-0.6410281191034928,3.07723444478687,0.6628794629273889,-1.5227655552131298
2011-06,-3.428536377621106,4.214393754854998,3.5023181506360523,0.9445195954446003,-0.2976818493639475,3.458971880896507,0.8404031233793317,-0.6410281191034928
2011-07,1.9109196442981453,3.7920581115140877,3.579880976999619,1.0241799496308428,0.17988097699961925,3.5023181506360523,0.9445195954446003,-0.2976818493639475
2011-08,-3.9360514760614467,3.421294093808749,3.754996030708091,1.0640170311154946,0.25499603070809096,3.579880976999619,1.0241799496308428,0.17988097699961925
2011-09,-6.412101668922275,3.796845270634063,3.8126216928186936,1.0565627157884578,0.5126216928186937,3.754996030708091,1.0640170311154946,0.25499603070809096
2011-10,-8.733669287999554,4.350873652418016,3.522268130664051,0.9800877140507847,0.3222681306640509,3.8126216928186936,1.0565627157884578,0.5126216928186937
2011-11,10.830313123133514,5.339886731327089,3.451432214581724,0.8285374959013685,0.2514322145817238,3.522268130664051,0.9800877140507847,0.3222681306640509
2011-12,2.158775168709889,5.34888585787447,3.062066838419393,0.6662810932583151,-0.03793316158060689,3.451432214581724,0.8285374959013685,0.2514322145817238
2012-01,2.6097240583902916,5.163895623756517,3.008766337985506,0.4944640545772152,-0.29123366201449397,3.062066838419393,0.6662810932583151,-0.03793316158060689
2012-02,3.682669966074269,5.210674645294804,2.89817844234739,0.3693725558967218,-0.40182155765260985,3.008766337985506,0.4944640545772152,-0.29123366201449397
2012-03,3.7761784539333423,5.3077274841721245,2.5828752813321,0.37567144252611084,-1.3171247186679,2.89817844234739,0.3693725558967218,-0.40182155765260985
2012-04,3.2712612973163613,5.351853858420121,2.273163374134856,0.478469902005408,-0.9268366258651444,2.5828752813321,0.37567144252611084,-1.3171247186679
2012-05,-0.9316222523341525,5.347301949007771,1.7379429374660738,0.6387178637608394,-1.2620570625339262,2.273163374134856,0.478469902005408,-0.9268366258651444
2012-06,-9.08935084922238,5.933324134220331,1.6538704482976385,0.7463919687068401,-1.4461295517023616,1.7379429374660738,0.6387178637608394,-1.2620570625339262
2012-07,6.8440712363978955,6.2458633601649005,1.4175114798464887,0.8349146024293325,-1.5824885201535113,1.6538704482976385,0.7463919687068401,-1.4461295517023616
2012-08,0.7184082469758877,6.099029340801996,1.6859349154821242,0.8253902281147765,-1.914065084517876,1.4175114798464887,0.8349146024293325,-1.5824885201535113
2012-09,2.1536803270474794,5.673968214250693,1.9497168982819624,0.7463965321269971,-1.3502831017180374,1.6859349154821242,0.8253902281147765,-1.914065084517876
2012-10,2.8150704284581782,4.684459775317701,2.155678059536937,0.6656389903336066,-0.944321940463063,1.9497168982819624,0.7463965321269971,-1.3502831017180374
2012-11,-1.1699647992244235,3.944363883952234,1.7960197033926213,0.5760464605417444,-1.3039802966073788,2.155678059536937,0.6656389903336066,-0.944321940463063
2012-12,-1.2699728435254694,4.008327965540905,1.7595049796895517,0.5153030900111345,-1.4404950203104485,1.7960197033926213,0.5760464605417444,-1.3039802966073788
2013-01,3.7574733923329178,4.060525537497784,1.6840617620982914,0.4327309845981026,-1.6159382379017084,1.7595049796895517,0.5153030900111345,-1.4404950203104485
